iteration,penguin,length
62,19,262987.42
62,20,259591.77
62,21,257758.47
62,22,263153.24
62,23,264603.08
62,24,262768.52
62,25,261291.19
62,26,261215.15
62,27,260000.92
62,28,261184.24
62,29,265426.44
62,30,261159.34
62,31,260821.39
62,32,260364.83
62,33,261938.88
62,34,267946.26
62,35,261780.30
62,36,259686.99
62,37,263624.24
62,38,260547.71
62,39,266876.56
62,40,262342.81
62,41,261519.68
62,42,266136.60
62,43,263360.56
62,44,266441.35
62,45,262046.66
62,46,260503.55
62,47,261673.62
62,48,263418.71
62,49,262922.42
63,0,261727.14
63,1,261761.14
63,2,260628.45
63,3,263963.42
63,4,263928.50
63,5,260490.26
63,6,260954.77
63,7,264435.20
63,8,265277.87
63,9,264563.44
63,10,258543.74
63,11,260236.49
63,12,261467.24
63,13,265245.21
63,14,263411.28
63,15,261143.73
63,16,261281.50
63,17,261726.96
63,18,264293.00
63,19,263802.63
63,20,259894.37
63,21,257758.47
63,22,262482.36
63,23,263845.75
63,24,265333.72
63,25,260373.28
63,26,261240.80
63,27,260431.20
63,28,264255.25
63,29,264959.29
63,30,262996.17
63,31,261279.04
63,32,259722.38
63,33,264772.55
63,34,263593.20
63,35,258864.65
63,36,260777.98
63,37,261296.37
63,38,262622.86
63,39,265423.25
63,40,263058.84
63,41,264091.25
63,42,262589.96
63,43,262371.72
63,44,264369.90
63,45,258076.61
63,46,261091.28
63,47,262376.20
63,48,264492.26
63,49,263890.41
64,0,261247.68
64,1,263084.74
64,2,263326.16
64,3,264746.21
64,4,265691.34
64,5,261263.68
64,6,261358.60
64,7,263436.59
64,8,260902.52
64,9,265522.04
64,10,262845.37
64,11,261106.64
64,12,259153.78
64,13,261012.00
64,14,265083.50
64,15,262216.84
64,16,259337.65
64,17,266042.64
64,18,262176.77
64,19,263111.65
64,20,259457.47
64,21,257758.47
64,22,262686.50
64,23,263549.79
64,24,262815.21
64,25,260601.83
64,26,259930.52
64,27,264254.88
64,28,261341.34
64,29,262293.97
64,30,261977.22
64,31,257942.17
64,32,261800.06
64,33,262681.59
64,34,265948.92
64,35,261479.58
64,36,261996.76
64,37,263065.86
64,38,264257.26
64,39,262586.48
64,40,257823.15
64,41,263910.34
64,42,261021.78
64,43,264351.54
64,44,265358.48
64,45,262458.02
64,46,259907.76
64,47,261339.85
64,48,262092.53
64,49,265914.64
65,0,262312.32
65,1,260003.76
65,2,261675.46
65,3,263031.08
65,4,263172.16
65,5,259063.28
65,6,262186.42
65,7,264304.53
65,8,263497.72
65,9,265156.44
65,10,262707.81
65,11,261814.84
65,12,259155.32
65,13,262971.09
65,14,264267.35
65,15,260517.88
65,16,262110.39
65,17,265224.05
65,18,265199.91
65,19,265246.63
65,20,264296.63
65,21,257758.47
65,22,258823.45
65,23,263084.97
65,24,264533.46
65,25,259711.78
65,26,264453.79
65,27,260847.39
65,28,265770.69
65,29,264178.61
65,30,259875.47
65,31,259194.03
65,32,260917.62
65,33,262227.08
65,34,264039.30
65,35,257573.45
65,36,261328.88
65,37,262179.86
65,38,261439.34
65,39,265950.22
65,40,260851.22
65,41,262226.90
65,42,263235.60
65,43,263208.92
65,44,266056.80
65,45,259490.25
65,46,259804.54
65,47,262416.22
65,48,261751.13
65,49,263911.27
66,0,261515.99
66,1,260297.92
66,2,260951.41
66,3,260768.91
66,4,265241.63
66,5,262721.85
66,6,260711.22
66,7,262457.17
66,8,261131.79
66,9,267314.80
66,10,264497.93
66,11,261265.49
66,12,262297.01
66,13,264379.44
66,14,261590.10
66,15,262383.58
66,16,259115.20
66,17,264003.47
66,18,263336.73
66,19,264293.55
66,20,263557.77
66,21,259697.77
66,22,262681.13
66,23,265268.52
66,24,263153.16
66,25,261067.66
66,26,261061.66
66,27,261489.98
66,28,261924.42
66,29,265955.47
66,30,262621.69
66,31,261859.99
66,32,264322.56
66,33,260050.43
66,34,262114.16
66,35,257573.45
66,36,262798.86
66,37,261459.76
66,38,265740.09
66,39,266592.60
66,40,262014.78
66,41,259981.18
66,42,261942.26
66,43,261488.89
66,44,262030.08
66,45,263526.54
66,46,261957.05
66,47,261356.33
66,48,263030.80
66,49,263274.43
67,0,261245.94
67,1,262267.25
67,2,261040.32
67,3,263145.01
67,4,263981.69
67,5,260906.24
67,6,264028.20
67,7,263153.89
67,8,262472.92
67,9,264249.38
67,10,261274.91
67,11,262251.81
67,12,261958.69
67,13,265404.31
67,14,262492.50
67,15,262341.01
67,16,260630.82
67,17,262628.61
67,18,264418.01
67,19,262760.75
67,20,261096.29
67,21,260665.70
67,22,259349.17
67,23,259541.92
67,24,262299.51
67,25,260111.07
67,26,259148.86
67,27,261066.53
67,28,262420.02
67,29,266331.47
67,30,260944.73
67,31,262292.07
67,32,263926.73
67,33,262146.87
67,34,263123.99
67,35,257573.45
67,36,258298.51
67,37,259501.36
67,38,264556.60
67,39,264189.13
67,40,262393.75
67,41,261242.04
67,42,263231.00
67,43,261635.44
67,44,263975.91
67,45,261884.19
67,46,260899.71
67,47,263175.96
67,48,259742.55
67,49,263474.57
68,0,262039.32
68,1,260769.18
68,2,263028.73
68,3,260639.38
68,4,263529.98
68,5,260830.21
68,6,262024.56
68,7,265088.07
68,8,261541.26
68,9,266274.48
68,10,261665.37
68,11,260270.09
68,12,260832.21
68,13,264025.89
68,14,264704.57
68,15,262899.61
68,16,260343.37
68,17,261225.15
68,18,264562.96
68,19,264260.64
68,20,263253.76
68,21,261008.54
68,22,264294.11
68,23,260732.26
68,24,261707.81
68,25,263627.50
68,26,262079.56
68,27,262656.15
68,28,261321.86
68,29,265008.01
68,30,261662.12
68,31,260440.93
68,32,261432.46
68,33,261062.02
68,34,263907.05
68,35,257573.45
68,36,261561.87
68,37,262442.93
68,38,263514.62
68,39,263102.77
68,40,262983.63
68,41,262076.46
68,42,262786.44
68,43,262616.50
68,44,264847.47
68,45,262982.64
68,46,261374.07
68,47,262804.88
68,48,262117.49
68,49,266260.76
69,0,259012.87
69,1,260132.12
69,2,265116.00
69,3,262704.50
69,4,264087.69
69,5,263713.71
69,6,260224.16
69,7,262952.98
69,8,264203.28
69,9,262230.37
69,10,261574.01
69,11,262399.92
69,12,264797.35
69,13,264806.63
69,14,264980.48
69,15,259985.15
69,16,259856.50
69,17,262706.82
69,18,261550.31
69,19,264388.16
69,20,263335.99
69,21,262016.17
69,22,263988.80
69,23,261860.06
69,24,262681.39
69,25,260611.48
69,26,259063.17
69,27,260177.22
69,28,262836.50
69,29,263636.80
69,30,259621.00
69,31,260135.68
69,32,262603.96
69,33,261290.10
69,34,263530.20
69,35,257573.45
69,36,258819.59
69,37,260523.56
69,38,263444.53
69,39,263219.92
69,40,261918.12
69,41,261585.96
69,42,262251.70
69,43,260735.51
69,44,263866.48
69,45,260827.75
69,46,261475.97
69,47,261729.62
69,48,261583.52
69,49,262968.90
70,0,261748.33
70,1,262662.15
70,2,263950.86
70,3,259522.13
70,4,261684.79
70,5,262711.04
70,6,260435.95
70,7,261979.08
70,8,263024.28
70,9,264232.36
70,10,262195.99
70,11,259701.42
70,12,260126.09
70,13,261816.25
70,14,264066.00
70,15,261460.04
70,16,262810.90
70,17,261525.41
70,18,265516.26
70,19,264212.03
70,20,264068.22
70,21,262285.40
70,22,263329.44
70,23,262226.98
70,24,265501.24
70,25,261262.36
70,26,258564.10
70,27,261921.07
70,28,264322.65
70,29,262056.14
70,30,258633.58
70,31,261796.11
70,32,261100.41
70,33,260943.43
70,34,263829.58
70,35,257573.45
70,36,260494.93
70,37,261642.30
70,38,263271.45
70,39,265011.52
70,40,263320.41
70,41,260183.78
70,42,260628.59
70,43,265449.22
70,44,265232.47
70,45,259580.66
70,46,261076.69
70,47,263840.15
70,48,262299.27
70,49,264211.11
71,0,261913.97
71,1,259884.48
71,2,260027.06
71,3,261971.32
71,4,264263.94
71,5,262941.26
71,6,261725.22
71,7,262382.51
71,8,264512.15
71,9,262950.11
71,10,261066.99
71,11,260376.07
71,12,261560.51
71,13,261424.43
71,14,265521.42
71,15,262946.12
71,16,263245.33
71,17,262971.66
71,18,264299.75
71,19,261043.95
71,20,262844.28
71,21,262287.91
71,22,262502.08
71,23,262315.72
71,24,264356.58
71,25,263906.19
71,26,261516.86
71,27,262619.28
71,28,265678.11
71,29,261362.52
71,30,260164.67
71,31,260520.82
71,32,262289.92
71,33,263836.35
71,34,260476.86
71,35,257573.45
71,36,260506.85
71,37,265326.83
71,38,262975.38
71,39,263010.99
71,40,260232.80
71,41,260782.24
71,42,261739.66
71,43,262675.11
71,44,262436.04
71,45,262039.81
71,46,258882.68
71,47,261908.51
71,48,264227.72
71,49,263993.18
72,0,261563.96
72,1,263571.56
72,2,261690.12
72,3,263704.12
72,4,264518.76
72,5,261641.91
72,6,262070.84
72,7,262136.87
72,8,263247.02
72,9,262288.07
72,10,259598.42
72,11,261929.60
72,12,261621.29
72,13,261224.10
72,14,262808.37
72,15,260158.04
72,16,260456.53
72,17,262527.87
72,18,262494.05
72,19,262756.65
72,20,259734.37
72,21,259838.67
72,22,259372.80
72,23,263921.98
72,24,264191.02
72,25,262454.05
72,26,261006.02
72,27,264491.54
72,28,261182.29
72,29,263594.03
72,30,262295.83
72,31,262191.42
72,32,262666.55
72,33,265108.20
72,34,262446.56
72,35,257573.45
72,36,261802.92
72,37,259617.35
72,38,261638.09
72,39,264398.46
72,40,261957.40
72,41,260434.02
72,42,258270.21
72,43,264481.62
72,44,265001.89
72,45,262005.04
72,46,258957.50
72,47,263938.02
72,48,264318.35
72,49,264738.95
73,0,260996.00
73,1,261627.28
73,2,261619.80
73,3,261957.28
73,4,260496.34
73,5,263756.28
73,6,261724.24
73,7,263963.43
73,8,263826.72
73,9,264771.83
73,10,263755.88
73,11,263036.43
73,12,259971.57
73,13,262235.05
73,14,266549.51
73,15,262309.08
73,16,260733.46
73,17,263324.63
73,18,260938.09
73,19,262790.72
73,20,261872.57
73,21,262333.59
73,22,261276.67
73,23,261401.78
73,24,265564.81
73,25,262545.31
73,26,262204.76
73,27,261375.04
73,28,262754.97
73,29,264763.49
73,30,264155.38
73,31,262887.77
73,32,264054.12
73,33,264650.55
73,34,260927.33
73,35,257573.45
73,36,261170.25
73,37,262701.69
73,38,262329.89
73,39,262641.32
73,40,264016.40
73,41,260784.50
73,42,263014.69
73,43,259994.67
73,44,263276.13
73,45,262022.67
73,46,262713.15
73,47,263519.56
73,48,265101.54
73,49,263850.24
74,0,260080.37
74,1,261767.16
74,2,263785.86
74,3,262578.44
74,4,262766.98
74,5,260723.76
74,6,261165.56
74,7,261066.29
74,8,262537.72
74,9,263802.65
74,10,262192.02
74,11,261806.97
74,12,263416.80
74,13,262750.44
74,14,262881.32
74,15,261784.40
74,16,261049.25
74,17,261560.11
74,18,264208.70
74,19,265168.54
74,20,263123.63
74,21,259616.77
74,22,259743.41
74,23,261654.36
74,24,263915.09
74,25,263157.49
74,26,261825.24
74,27,262170.32
74,28,264443.53
74,29,263031.70
74,30,261493.63
74,31,261725.10
74,32,262941.55
74,33,261271.14
74,34,260706.93
74,35,257573.45
74,36,260373.69
74,37,266382.79
74,38,261663.02
74,39,262440.56
74,40,260800.45
74,41,260977.59
74,42,262188.61
74,43,261881.32
74,44,263277.85
74,45,262485.40
74,46,260925.91
74,47,264249.99
74,48,262554.68
74,49,262341.97
75,0,262022.95
75,1,260872.64
75,2,264059.64
75,3,263028.97
75,4,266717.17
75,5,263925.96
75,6,261382.91
75,7,261210.71
75,8,260848.06
75,9,262940.01
75,10,259099.58
75,11,263531.99
75,12,261393.39
75,13,262989.07
75,14,262811.07
75,15,262498.82
75,16,260002.55
75,17,262129.17
75,18,261858.40
75,19,264068.93
75,20,260982.76
75,21,258940.50
75,22,263403.32
75,23,259295.25
75,24,263995.55
75,25,262698.30
75,26,262042.52
75,27,261227.11
75,28,265160.19
75,29,264092.94
75,30,262298.55
75,31,257460.87
75,32,260689.90
75,33,262903.48
75,34,261987.98
75,35,257573.45
75,36,260060.15
75,37,264224.35
75,38,259979.34
75,39,264619.97
75,40,260356.60
75,41,259486.24
75,42,262145.34
75,43,262845.89
75,44,263385.51
75,45,259561.65
75,46,260310.29
75,47,263689.92
75,48,262907.75
75,49,262437.92
76,0,264779.47
76,1,259541.49
76,2,262178.43
76,3,263142.77
76,4,263809.06
76,5,262300.54
76,6,258570.66
76,7,261051.24
76,8,262997.31
76,9,264203.78
76,10,259995.70
76,11,260517.59
76,12,261535.85
76,13,261175.54
76,14,263968.19
76,15,259846.80
76,16,263735.38
76,17,262376.08
76,18,260507.63
76,19,262341.75
76,20,262609.33
76,21,261548.11
76,22,261482.26
76,23,262452.37
76,24,264713.02
76,25,261844.73
76,26,260497.25
76,27,261435.03
76,28,264058.47
76,29,263516.64
76,30,263051.22
76,31,257460.87
76,32,261656.17
76,33,258437.66
76,34,262967.54
76,35,261768.36
76,36,262199.00
76,37,264568.52
76,38,262271.01
76,39,262371.78
76,40,259206.63
76,41,261272.68
76,42,260759.13
76,43,260593.82
76,44,263155.90
76,45,261173.03
76,46,261978.78
76,47,263235.12
76,48,265059.87
76,49,264186.20
77,0,262050.68
77,1,263350.99
77,2,261141.81
77,3,262926.34
77,4,263435.43
77,5,263147.20
77,6,260949.12
77,7,262816.40
77,8,260099.57
77,9,263945.25
77,10,262720.25
77,11,260380.95
77,12,261152.57
77,13,263802.67
77,14,264307.79
77,15,259816.08
77,16,262182.21
77,17,263965.07
77,18,262557.92
77,19,265237.16
77,20,261186.80
77,21,259315.81
77,22,261578.19
77,23,262308.28
77,24,264498.44
77,25,260521.56
77,26,263891.71
77,27,259498.34
77,28,261737.45
77,29,263512.47
77,30,259281.08
77,31,257460.87
77,32,259322.28
77,33,261666.72
77,34,262543.32
77,35,260894.52
77,36,261862.43
77,37,262135.93
77,38,257749.13
77,39,262332.30
77,40,260464.46
77,41,261420.50
77,42,263791.27
77,43,262026.42
77,44,262749.86
77,45,261038.76
77,46,261454.27
77,47,264127.39
77,48,262143.24
77,49,262836.67
78,0,262441.40
78,1,261553.99
78,2,260375.10
78,3,263359.56
78,4,263962.61
78,5,261365.74
78,6,260447.79
78,7,260074.54
78,8,261476.28
78,9,263158.92
78,10,261537.25
78,11,260761.72
78,12,258125.45
78,13,258602.73
78,14,263287.63
78,15,263620.40
78,16,260248.81
78,17,262889.48
78,18,261944.39
78,19,266044.99
78,20,260705.06
78,21,261949.22
78,22,259296.48
78,23,262779.40
78,24,263044.01
78,25,264185.36
78,26,257654.01
78,27,261045.63
78,28,261753.85
78,29,262391.23
78,30,262208.11
78,31,257460.87
78,32,262604.73
78,33,263048.06
78,34,262253.44
78,35,260643.26
78,36,262501.91
78,37,260374.27
78,38,260244.06
78,39,263969.02
78,40,261059.08
78,41,261744.44
78,42,259705.40
78,43,263226.17
78,44,265697.36
78,45,261808.27
78,46,259546.90
78,47,260691.51
78,48,263917.07
78,49,262253.06
79,0,262495.15
79,1,261897.09
79,2,262509.57
79,3,261227.87
79,4,264044.70
79,5,261597.02
79,6,260389.08
79,7,263502.86
79,8,265378.18
79,9,265610.38
79,10,259259.32
79,11,260867.72
79,12,263057.24
79,13,263267.31
79,14,264216.87
79,15,262031.35
79,16,261960.17
79,17,263056.38
79,18,262265.28
79,19,265140.87
79,20,261627.49
79,21,263137.62
79,22,261114.16
79,23,263339.76
79,24,262250.23
79,25,259625.67
79,26,260310.63
79,27,261343.45
79,28,260979.94
79,29,265024.23
79,30,258702.09
79,31,257460.87
79,32,260893.79
79,33,263372.23
79,34,263473.34
79,35,261216.34
79,36,261465.55
79,37,261968.49
79,38,264518.43
79,39,263153.88
79,40,260174.38
79,41,261024.49
79,42,261278.60
79,43,264634.63
79,44,266715.58
79,45,262588.39
79,46,262538.84
79,47,263798.63
79,48,264187.13
79,49,264130.88
80,0,263701.28
80,1,261607.07
80,2,262671.85
80,3,260525.59
80,4,263749.92
80,5,261678.75
80,6,262325.67
80,7,262169.02
80,8,262148.60
80,9,265648.25
80,10,261766.44
80,11,261652.30
80,12,262314.66
80,13,265877.93
80,14,262761.92
80,15,261145.30
80,16,261248.31
80,17,261353.67
80,18,260721.98
80,19,262897.55
80,20,262455.62
80,21,259470.57
80,22,263675.20
80,23,262756.01
80,24,263492.46
80,25,259076.63
80,26,262072.90
80,27,260725.09
80,28,263059.05
80,29,259541.31
80,30,259240.24
80,31,257460.87
80,32,263572.45
80,33,260829.46
80,34,267120.41
80,35,263379.99
80,36,260902.16
80,37,263884.41
80,38,261903.87
80,39,266068.84
80,40,260776.03
80,41,260525.73
80,42,259973.45
80,43,261874.20
80,44,261725.81
80,45,262867.09
80,46,263671.51
80,47,262925.62
80,48,263925.91
80,49,265207.45
81,0,261151.44
81,1,258168.69
81,2,264649.23
81,3,264313.60
81,4,264660.00
81,5,262548.47
81,6,259272.22
81,7,261349.64
81,8,263194.61
81,9,263529.61
81,10,260218.68
81,11,262122.89
81,12,261774.43
81,13,258651.28
81,14,264673.51
81,15,264126.35
81,16,261448.74
81,17,263251.57
81,18,262482.94
81,19,265345.44
81,20,263251.20
81,21,260854.57
81,22,262495.04
81,23,263470.52
81,24,260641.45
81,25,259250.13
81,26,262026.40
81,27,260847.13
81,28,261088.38
81,29,262546.89
81,30,259560.28
81,31,257460.87
81,32,261025.98
81,33,265457.16
81,34,267884.27
81,35,259531.35
81,36,259703.94
81,37,262045.34
81,38,261734.01
81,39,266199.67
81,40,262902.26
81,41,262930.38
81,42,262593.27
81,43,262055.37
81,44,261046.87
81,45,263500.43
81,46,261168.48
81,47,261596.35
81,48,261935.95
81,49,260595.06
82,0,261500.97
82,1,259616.98
82,2,259009.05
82,3,261468.77
82,4,264143.70
82,5,261717.56
82,6,262592.72
82,7,261337.75
82,8,263061.20
82,9,262335.55
82,10,261408.11
82,11,260600.09
82,12,264883.00
82,13,261463.11
82,14,267994.16
82,15,261770.07
82,16,262712.81
82,17,261445.49
82,18,262275.93
82,19,265071.77
82,20,262910.59
82,21,262967.61
82,22,261208.24
82,23,262757.54
82,24,264008.14
82,25,261651.14
82,26,262148.93
82,27,262360.10
82,28,263705.44
82,29,261947.71
82,30,261095.76
82,31,257460.87
82,32,261550.07
82,33,265325.15
82,34,262446.94
82,35,260517.60
82,36,262695.63
82,37,260148.82
82,38,260710.44
82,39,263997.25
82,40,260175.94
82,41,261118.15
82,42,263312.04
82,43,263777.23
82,44,263757.05
82,45,262922.95
82,46,260479.87
82,47,262504.74
82,48,263726.74
82,49,262056.40
83,0,261330.27
83,1,261730.29
83,2,261367.59
83,3,262551.01
83,4,264720.90
83,5,263808.22
83,6,261788.95
83,7,261470.55
83,8,265427.76
83,9,263230.81
83,10,260950.18
83,11,261688.55
83,12,261943.49
83,13,264356.65
83,14,264389.10
83,15,261002.31
83,16,261632.58
83,17,259287.11
83,18,259578.68
83,19,262913.15
83,20,260562.24
83,21,260951.80
83,22,261739.14
83,23,263545.11
83,24,264180.90
83,25,264147.06
83,26,260872.36
83,27,263161.76
83,28,262690.63
83,29,262762.18
83,30,263564.99
83,31,257460.87
83,32,262835.98
83,33,262589.41
83,34,262718.76
83,35,262015.41
83,36,261393.14
83,37,260612.92
83,38,263632.18
83,39,261846.53
83,40,262909.36
83,41,259575.49
83,42,260457.00
83,43,266457.61
83,44,262685.23
83,45,262421.87
83,46,261733.27
83,47,261679.94
83,48,263344.50
83,49,262119.03
84,0,260361.54
84,1,262261.64
84,2,260195.82
84,3,265384.44
84,4,264761.55
84,5,259717.62
84,6,258829.27
84,7,261321.57
84,8,261270.37
84,9,262744.80
84,10,263133.54
84,11,261728.05
84,12,262609.53
84,13,260251.42
84,14,262117.57
84,15,261305.15
84,16,262371.86
84,17,261018.66
84,18,263793.47
84,19,263143.79
84,20,261991.77
84,21,261812.66
84,22,263934.43
84,23,262315.41
84,24,263905.25
84,25,262495.04
84,26,261063.76
84,27,260793.60
84,28,263355.94
84,29,263980.26
84,30,262058.95
84,31,257460.87
84,32,261761.86
84,33,259321.80
84,34,263929.39
84,35,258858.90
84,36,261872.99
84,37,261607.42
84,38,259784.13
84,39,263709.14
84,40,262102.77
84,41,262308.06
84,42,262662.48
84,43,260770.30
84,44,262866.65
84,45,260960.84
84,46,258953.29
84,47,263081.25
84,48,263529.98
84,49,263923.99
85,0,260917.54
85,1,260820.84
85,2,260666.81
85,3,262092.60
85,4,263082.61
85,5,262770.14
85,6,262684.71
85,7,266189.35
85,8,261767.00
85,9,261017.89
85,10,261687.35
85,11,260437.01
85,12,262544.86
85,13,261791.30
85,14,259194.31
85,15,260529.55
85,16,261580.83
85,17,259438.31
85,18,259992.57
85,19,263064.52
85,20,262133.35
85,21,262980.37
85,22,261229.96
85,23,263014.93
85,24,263012.41
85,25,260117.44
85,26,261889.13
85,27,262158.91
85,28,260786.00
85,29,263952.19
85,30,262828.37
85,31,257460.87
85,32,260211.39
85,33,264829.35
85,34,263274.17
85,35,260541.91
85,36,263669.25
85,37,261946.65
85,38,263883.87
85,39,263014.26
85,40,262528.48
85,41,261722.51
85,42,264119.20
85,43,264963.89
85,44,261787.23
85,45,259549.78
85,46,261240.77
85,47,262347.33
85,48,259504.99
85,49,264749.67
86,0,262277.17
86,1,261460.49
86,2,261201.95
86,3,263764.03
86,4,264216.87
86,5,259916.54
86,6,262092.22
86,7,262186.07
86,8,260766.59
86,9,264874.49
86,10,261016.45
86,11,261977.98
86,12,261025.02
86,13,262039.74
86,14,265745.98
86,15,263298.31
86,16,261794.13
86,17,262773.83
86,18,261975.15
86,19,266789.59
86,20,260903.87
86,21,259302.30
86,22,261708.30
86,23,262094.50
86,24,264568.40
86,25,261138.41
86,26,261413.87
86,27,262392.81
86,28,265100.07
86,29,265277.65
86,30,260068.28
86,31,257460.87
86,32,261889.46
86,33,266000.92
86,34,262902.82
86,35,260449.00
86,36,260972.22
86,37,262345.69
86,38,262750.62
86,39,262891.84
86,40,262446.26
86,41,261614.02
86,42,260592.97
86,43,264507.34
86,44,263901.63
86,45,261397.85
86,46,260627.09
86,47,261632.12
86,48,261075.09
86,49,267445.13
87,0,260987.51
87,1,262394.75
87,2,261382.07
87,3,262315.28
87,4,262737.83
87,5,260016.19
87,6,258683.04
87,7,258536.42
87,8,260471.09
87,9,264438.06
87,10,263284.58
87,11,261219.26
87,12,260850.42
87,13,262437.75
87,14,262747.78
87,15,261239.28
87,16,263203.33
87,17,262689.15
87,18,261650.32
87,19,261626.29
87,20,260289.12
87,21,258974.09
87,22,259106.39
87,23,262488.96
87,24,263916.22
87,25,261615.97
87,26,262431.68
87,27,261569.46
87,28,263181.65
87,29,265593.73
87,30,261810.37
87,31,257460.87
87,32,261083.79
87,33,263016.73
87,34,262682.53
87,35,261280.43
87,36,265187.79
87,37,260380.55
87,38,263405.11
87,39,263813.25
87,40,261005.52
87,41,260964.03
87,42,260514.15
87,43,263472.50
87,44,265677.45
87,45,261496.67
87,46,260916.73
87,47,260606.54
87,48,263478.52
87,49,265880.23
88,0,261241.58
88,1,262413.73
88,2,260056.46
88,3,263583.92
88,4,263363.32
88,5,262888.77
88,6,260433.57
88,7,262542.94
88,8,260093.59
88,9,260254.77
88,10,262478.51
88,11,263066.35
88,12,263416.72
88,13,261281.97
88,14,264424.50
88,15,259907.47
88,16,261602.16
88,17,258789.90
88,18,262156.14
88,19,261708.50
88,20,261609.22
88,21,262057.13
88,22,263427.85
88,23,261496.48
88,24,265657.96
88,25,262137.08
88,26,259666.64
88,27,261173.57
88,28,264606.59
88,29,265094.91
88,30,262194.24
88,31,257460.87
88,32,263010.23
88,33,262828.98
88,34,266478.42
88,35,263156.59
88,36,262792.99
88,37,262366.71
88,38,262120.43
88,39,261902.34
88,40,260175.05
88,41,262831.65
88,42,261513.29
88,43,261612.21
88,44,263548.56
88,45,260630.72
88,46,259956.75
88,47,260447.47
88,48,264230.49
88,49,265987.45
89,0,262031.14
89,1,262877.46
89,2,260678.10
89,3,264211.16
89,4,263775.87
89,5,261735.00
89,6,263379.96
89,7,262346.98
89,8,258357.57
89,9,264942.36
89,10,262224.12
89,11,261019.13
89,12,260707.41
89,13,261130.36
89,14,265395.24
89,15,264049.59
89,16,259420.37
89,17,263590.72
89,18,260491.89
89,19,263940.79
89,20,259545.73
89,21,261351.76
89,22,262112.73
89,23,259158.12
89,24,264060.82
89,25,260409.83
89,26,262859.10
89,27,263339.51
89,28,260771.77
89,29,263707.33
89,30,261384.18
89,31,257460.87
89,32,261032.88
89,33,262424.73
89,34,261349.65
89,35,261533.05
89,36,260104.96
89,37,262704.71
89,38,264199.71
89,39,263908.98
89,40,262016.59
89,41,263695.75
89,42,260084.18
89,43,264836.39
89,44,263658.79
89,45,262314.79
89,46,260990.39
89,47,260817.98
89,48,262482.37
89,49,263359.17
90,0,259946.38
90,1,262520.73
90,2,263837.86
90,3,261327.37
90,4,264026.42
90,5,261239.77
90,6,262187.12
90,7,261229.41
90,8,262536.52
90,9,264745.19
90,10,260178.02
90,11,262600.38
90,12,261630.80
90,13,261364.19
90,14,263707.74
90,15,261029.33
90,16,260385.47
90,17,261464.45
90,18,262412.25
90,19,262125.59
90,20,260667.90
90,21,259491.59
90,22,262075.59
90,23,262413.41
90,24,265628.39
90,25,261241.45
90,26,260406.73
90,27,260300.44
90,28,263939.94
90,29,262589.76
90,30,262205.88
90,31,257460.87
90,32,259561.86
90,33,263410.41
90,34,266790.18
90,35,261030.09
90,36,261134.05
90,37,263678.57
90,38,262641.94
90,39,263263.95
90,40,260995.93
90,41,259056.13
90,42,260806.88
90,43,262450.04
90,44,261374.12
90,45,260800.26
90,46,260894.63
90,47,261768.70
90,48,264576.05
90,49,264955.47
91,0,260932.68
91,1,259798.81
91,2,259698.42
91,3,263410.61
91,4,263904.75
91,5,260351.26
91,6,260844.97
91,7,262812.39
91,8,262147.67
91,9,262144.03
91,10,259943.26
91,11,262447.82
91,12,261136.87
91,13,261970.41
91,14,263719.33
91,15,262040.19
91,16,261503.32
91,17,261238.88
91,18,261492.04
91,19,263227.59
91,20,259906.33
91,21,261646.94
91,22,261836.99
91,23,259303.41
91,24,263474.56
91,25,259844.77
91,26,261323.12
91,27,263555.37
91,28,259915.04
91,29,262239.79
91,30,261594.52
91,31,257460.87
91,32,264034.91
91,33,264044.89
91,34,262030.70
91,35,262620.54
91,36,259432.80
91,37,261203.86
91,38,263247.68
91,39,263595.86
91,40,263710.46
91,41,261859.24
91,42,260846.77
91,43,262948.40
91,44,263796.35
91,45,259683.04
91,46,260215.54
91,47,261469.60
91,48,261159.52
91,49,263028.38
92,0,260813.69
92,1,260989.86
92,2,263354.97
92,3,265341.66
92,4,263313.68
92,5,261145.42
92,6,262302.09
92,7,258959.62
92,8,262734.01
92,9,263262.16
92,10,262014.10
92,11,261197.69
92,12,263638.47
92,13,259499.89
92,14,263454.89
92,15,261654.70
92,16,260637.87
92,17,259334.80
92,18,262766.36
92,19,261456.06
92,20,258805.11
92,21,261460.63
92,22,262035.99
92,23,260261.47
92,24,263211.65
92,25,263246.68
92,26,262530.52
92,27,260580.02
92,28,261714.54
92,29,263135.63
92,30,260803.28
92,31,257460.87
92,32,262539.72
92,33,262914.13
92,34,263527.60
92,35,262609.35
92,36,262609.62
92,37,261152.13
92,38,263231.60
92,39,262014.95
92,40,260731.42
92,41,261177.91
92,42,261916.09
92,43,261374.04
92,44,265849.68
92,45,260956.03
92,46,260733.00
92,47,261852.13
92,48,261724.16
92,49,263839.70
93,0,262607.59
93,1,259745.55
93,2,258977.59
93,3,260122.68
93,4,263110.22
93,5,260518.42
93,6,260698.15
93,7,260746.49
93,8,263303.37
93,9,262589.16
93,10,260765.67
93,11,260720.53
93,12,262311.54
93,13,261823.31
93,14,264541.54
93,15,260826.15
93,16,260781.27
93,17,260941.30
93,18,260240.05
93,19,262788.28
93,20,260971.58
93,21,261801.30
93,22,263036.60
