iteration,penguin,length
82,47,794708.09
82,48,788238.76
82,49,792658.47
82,50,787940.36
82,51,786460.60
82,52,789534.66
82,53,790606.19
82,54,793179.51
82,55,786618.48
82,56,785373.62
82,57,788760.30
82,58,790220.38
82,59,796152.93
82,60,788898.64
82,61,787199.71
82,62,791412.74
82,63,789977.27
82,64,791937.94
82,65,789238.26
82,66,786823.86
82,67,792211.58
82,68,793151.51
82,69,793043.99
82,70,789673.72
82,71,786921.10
82,72,790629.34
82,73,786055.40
82,74,791034.38
82,75,789660.17
82,76,784624.95
82,77,790494.85
82,78,790531.47
82,79,787040.53
82,80,787710.85
82,81,786360.10
82,82,792179.09
82,83,791896.13
82,84,792095.67
82,85,790195.02
82,86,784645.83
82,87,790721.01
82,88,789920.38
82,89,793591.77
82,90,779614.38
82,91,789938.45
82,92,791935.22
82,93,793777.71
82,94,790957.03
82,95,785084.22
82,96,790495.53
82,97,792599.23
82,98,787038.02
82,99,795799.36
82,100,786262.07
82,101,785690.67
82,102,793022.84
82,103,789456.47
82,104,792328.64
82,105,788295.29
82,106,792595.31
82,107,789163.09
82,108,792562.43
82,109,789672.93
82,110,783017.82
82,111,788446.66
82,112,789870.38
82,113,784656.91
82,114,793270.54
82,115,791481.75
82,116,791296.21
82,117,787294.03
82,118,791773.22
82,119,792713.63
82,120,788851.24
82,121,789788.24
82,122,790980.55
82,123,790282.36
82,124,791950.96
82,125,784733.81
82,126,784948.13
82,127,790273.80
82,128,784794.55
82,129,793280.70
82,130,785446.86
82,131,790084.52
82,132,791053.19
82,133,790725.83
82,134,795057.68
82,135,786060.84
82,136,787886.94
82,137,789645.46
82,138,792586.76
82,139,792395.91
82,140,789245.66
82,141,788337.11
82,142,791130.61
82,143,790987.50
82,144,795475.44
82,145,787621.54
82,146,790795.96
82,147,790533.55
82,148,789148.36
82,149,793535.34
83,0,787841.95
83,1,789378.26
83,2,792000.89
83,3,793710.72
83,4,794024.35
83,5,783179.67
83,6,789870.30
83,7,794939.27
83,8,791371.12
83,9,796805.01
83,10,786330.88
83,11,784609.53
83,12,790287.56
83,13,788490.60
83,14,794034.30
83,15,786451.42
83,16,785241.34
83,17,787397.99
83,18,790750.77
83,19,796023.90
83,20,794256.75
83,21,788733.50
83,22,789709.65
83,23,794780.49
83,24,794927.60
83,25,780873.38
83,26,789050.52
83,27,791033.81
83,28,791485.58
83,29,793014.68
83,30,785395.75
83,31,789297.16
83,32,788135.31
83,33,792622.64
83,34,795647.35
83,35,788756.90
83,36,788289.24
83,37,789013.45
83,38,790541.33
83,39,787796.84
83,40,786022.55
83,41,786212.98
83,42,793557.26
83,43,795220.25
83,44,796495.04
83,45,787125.04
83,46,789710.43
83,47,788133.09
83,48,792712.20
83,49,795850.15
83,50,790416.12
83,51,783977.79
83,52,794443.83
83,53,790275.25
83,54,791278.86
83,55,785214.37
83,56,788674.68
83,57,793473.26
83,58,787697.81
83,59,792580.09
83,60,790849.20
83,61,786192.83
83,62,789446.47
83,63,790409.49
83,64,791562.83
83,65,787180.93
83,66,791838.12
83,67,795095.59
83,68,792032.82
83,69,797205.96
83,70,793446.23
83,71,788956.23
83,72,788346.72
83,73,787406.49
83,74,791748.38
83,75,789473.95
83,76,787453.01
83,77,790291.38
83,78,798758.26
83,79,795400.70
83,80,791877.97
83,81,789222.33
83,82,793473.48
83,83,794451.46
83,84,794111.93
83,85,782374.57
83,86,788214.81
83,87,789393.47
83,88,787922.36
83,89,794593.26
83,90,779614.38
83,91,787482.10
83,92,790748.01
83,93,788503.01
83,94,792925.73
83,95,790578.66
83,96,786103.76
83,97,791672.56
83,98,795012.44
83,99,792772.99
83,100,789875.21
83,101,788374.60
83,102,788953.63
83,103,794242.64
83,104,792447.94
83,105,784835.42
83,106,788363.91
83,107,794783.98
83,108,798394.14
83,109,791924.45
83,110,784995.74
83,111,784149.67
83,112,787126.15
83,113,794341.45
83,114,797045.97
83,115,782935.52
83,116,787372.30
83,117,786540.17
83,118,792014.40
83,119,796195.83
83,120,787393.47
83,121,791306.37
83,122,791478.75
83,123,792005.39
83,124,787777.43
83,125,788899.42
83,126,791022.40
83,127,793242.80
83,128,789208.17
83,129,797014.78
83,130,791374.67
83,131,791340.71
83,132,786091.23
83,133,790253.25
83,134,792183.98
83,135,789490.19
83,136,791615.53
83,137,787812.27
83,138,794627.23
83,139,792790.19
83,140,785031.00
83,141,785820.29
83,142,789874.92
83,143,785255.41
83,144,795524.30
83,145,788307.71
83,146,789673.96
83,147,791553.79
83,148,788251.23
83,149,796314.47
84,0,788023.56
84,1,789826.27
84,2,792391.09
84,3,790376.26
84,4,792901.41
84,5,789740.81
84,6,786416.13
84,7,790740.31
84,8,791998.00
84,9,786818.98
84,10,783198.12
84,11,790948.46
84,12,791615.26
84,13,796282.57
84,14,792431.02
84,15,785751.09
84,16,791454.22
84,17,790964.11
84,18,789823.14
84,19,794201.64
84,20,793142.77
84,21,789255.68
84,22,791081.46
84,23,793852.09
84,24,790248.32
84,25,785357.74
84,26,792813.65
84,27,790984.36
84,28,789318.02
84,29,793090.39
84,30,786812.61
84,31,790026.65
84,32,794093.89
84,33,786898.52
84,34,792534.60
84,35,786234.10
84,36,789716.82
84,37,789005.39
84,38,792140.06
84,39,787182.45
84,40,790984.40
84,41,791201.95
84,42,795381.02
84,43,792676.60
84,44,795056.29
84,45,790506.77
84,46,790250.56
84,47,788115.61
84,48,789953.19
84,49,793360.49
84,50,786791.17
84,51,790916.61
84,52,792192.77
84,53,792045.18
84,54,792740.09
84,55,784651.19
84,56,791965.84
84,57,791423.60
84,58,787040.39
84,59,795608.77
84,60,786151.97
84,61,788027.17
84,62,786795.03
84,63,788560.26
84,64,790298.70
84,65,786719.97
84,66,790654.74
84,67,788908.59
84,68,789044.37
84,69,789348.59
84,70,788006.48
84,71,789109.88
84,72,793223.50
84,73,795889.09
84,74,789597.28
84,75,784232.96
84,76,786180.14
84,77,786543.71
84,78,793914.92
84,79,795881.71
84,80,791932.42
84,81,787679.76
84,82,785158.18
84,83,790305.27
84,84,792441.79
84,85,793827.73
84,86,786689.03
84,87,791635.69
84,88,789072.99
84,89,792576.68
84,90,779614.38
84,91,788814.63
84,92,787995.52
84,93,792312.73
84,94,793570.19
84,95,781734.78
84,96,787783.95
84,97,786894.79
84,98,793595.78
84,99,792596.72
84,100,785379.15
84,101,790934.52
84,102,785789.72
84,103,792184.27
84,104,794871.18
84,105,787483.91
84,106,790797.49
84,107,794006.83
84,108,787659.37
84,109,792867.71
84,110,789839.56
84,111,791033.87
84,112,789173.25
84,113,790041.59
84,114,793885.95
84,115,789074.56
84,116,787560.38
84,117,787371.29
84,118,791244.26
84,119,793805.77
84,120,786972.52
84,121,787499.46
84,122,789620.05
84,123,790160.96
84,124,798752.86
84,125,788311.17
84,126,788259.43
84,127,791885.99
84,128,789702.62
84,129,791385.57
84,130,787417.64
84,131,788136.48
84,132,791383.10
84,133,791575.42
84,134,791777.62
84,135,788124.50
84,136,789395.30
84,137,792961.55
84,138,792095.68
84,139,791136.16
84,140,785169.42
84,141,787097.05
84,142,791048.46
84,143,792572.53
84,144,793050.82
84,145,785927.42
84,146,790477.89
84,147,789976.73
84,148,789869.84
84,149,796130.13
85,0,786442.33
85,1,789355.31
85,2,790442.96
85,3,790841.62
85,4,791831.27
85,5,787091.07
85,6,786231.38
85,7,786269.28
85,8,793818.52
85,9,797454.21
85,10,787590.29
85,11,790280.01
85,12,790445.06
85,13,790078.95
85,14,789708.21
85,15,784033.07
85,16,788312.89
85,17,789348.68
85,18,793810.45
85,19,791066.49
85,20,790009.31
85,21,787357.67
85,22,791149.66
85,23,790004.23
85,24,787102.57
85,25,788691.11
85,26,789396.46
85,27,792861.65
85,28,786199.86
85,29,789046.70
85,30,787772.78
85,31,794696.60
85,32,791530.50
85,33,794650.45
85,34,795367.26
85,35,790364.03
85,36,786641.31
85,37,795919.23
85,38,790423.10
85,39,789532.39
85,40,784096.44
85,41,787115.19
85,42,791961.70
85,43,793503.75
85,44,792679.97
85,45,791564.49
85,46,790679.56
85,47,793457.42
85,48,792144.68
85,49,791816.25
85,50,785124.50
85,51,788318.41
85,52,786737.33
85,53,786198.38
85,54,792668.46
85,55,787596.28
85,56,787695.14
85,57,790390.73
85,58,792983.82
85,59,788799.34
85,60,782641.05
85,61,791267.70
85,62,792229.40
85,63,790254.92
85,64,791785.31
85,65,787007.41
85,66,789907.40
85,67,781731.96
85,68,791378.93
85,69,791811.82
85,70,791696.86
85,71,788080.70
85,72,789971.74
85,73,793567.54
85,74,791765.17
85,75,787435.14
85,76,790021.95
85,77,789411.74
85,78,790792.30
85,79,789552.15
85,80,787143.47
85,81,784684.92
85,82,787953.62
85,83,793469.47
85,84,795504.31
85,85,790011.85
85,86,789190.01
85,87,789846.43
85,88,794543.01
85,89,792670.59
85,90,779614.38
85,91,787919.82
85,92,788934.10
85,93,792929.59
85,94,793889.09
85,95,791112.97
85,96,786954.15
85,97,785394.96
85,98,791285.76
85,99,790901.61
85,100,785865.48
85,101,789910.63
85,102,787930.77
85,103,790010.95
85,104,790463.35
85,105,786671.76
85,106,781500.88
85,107,787300.75
85,108,784516.17
85,109,794316.93
85,110,784391.59
85,111,786325.14
85,112,789815.80
85,113,796308.06
85,114,793666.18
85,115,789320.27
85,116,785639.32
85,117,788055.48
85,118,792841.77
85,119,786936.38
85,120,789223.77
85,121,790793.64
85,122,791445.82
85,123,794696.62
85,124,793145.01
85,125,785186.01
85,126,785513.48
85,127,793462.09
85,128,793710.70
85,129,791596.88
85,130,789082.10
85,131,788630.58
85,132,791380.51
85,133,793209.65
85,134,792985.44
85,135,785548.63
85,136,788927.47
85,137,791181.24
85,138,787575.96
85,139,796754.96
85,140,788529.50
85,141,789774.67
85,142,789212.57
85,143,792200.16
85,144,793164.06
85,145,788669.44
85,146,788194.48
85,147,788305.11
85,148,788735.52
85,149,791833.58
86,0,792866.77
86,1,787022.10
86,2,794248.36
86,3,790076.89
86,4,793037.81
86,5,786853.00
86,6,787628.15
86,7,793073.11
86,8,788895.48
86,9,789957.95
86,10,789148.21
86,11,788755.74
86,12,791138.75
86,13,787155.60
86,14,795553.60
86,15,786046.91
86,16,788424.81
86,17,791061.30
86,18,787263.03
86,19,791518.53
86,20,786128.03
86,21,792464.75
86,22,791455.95
86,23,787812.45
86,24,795750.49
86,25,788516.61
86,26,789836.51
86,27,793003.70
86,28,796286.95
86,29,791966.85
86,30,787185.81
86,31,791867.77
86,32,789011.07
86,33,790425.08
86,34,790497.23
86,35,786989.02
86,36,787125.51
86,37,797316.97
86,38,787974.29
86,39,791303.70
86,40,788116.93
86,41,786200.30
86,42,793678.35
86,43,793645.70
86,44,792103.80
86,45,784686.99
86,46,789087.54
86,47,788643.80
86,48,792123.27
86,49,801659.10
86,50,785637.28
86,51,790350.61
86,52,791614.62
86,53,792831.22
86,54,792534.27
86,55,788439.14
86,56,790393.11
86,57,790627.25
86,58,788808.81
86,59,790972.86
86,60,790119.77
86,61,790261.71
86,62,789856.67
86,63,794548.63
86,64,790884.68
86,65,789442.44
86,66,786365.36
86,67,791381.84
86,68,793825.27
86,69,793595.55
86,70,788970.99
86,71,787504.03
86,72,788995.05
86,73,790615.81
86,74,790638.96
86,75,784324.68
86,76,788855.74
86,77,785278.57
86,78,791090.02
86,79,797235.48
86,80,789719.52
86,81,786852.18
86,82,790865.11
86,83,791019.77
86,84,791766.24
86,85,790163.15
86,86,790774.31
86,87,787588.87
86,88,788154.07
86,89,796047.09
86,90,779614.38
86,91,791386.59
86,92,787402.61
86,93,793314.78
86,94,789510.53
86,95,787615.37
86,96,790456.74
86,97,788485.06
86,98,785857.60
86,99,796733.80
86,100,789519.62
86,101,786987.63
86,102,792542.60
86,103,794391.25
86,104,792673.92
86,105,785279.31
86,106,786774.59
86,107,793445.56
86,108,788418.89
86,109,797856.40
86,110,785678.99
86,111,789700.43
86,112,787256.55
86,113,790431.79
86,114,789631.41
86,115,784458.67
86,116,791734.20
86,117,798349.03
86,118,789451.36
86,119,791391.89
86,120,788587.57
86,121,788182.11
86,122,790855.17
86,123,793472.49
86,124,791767.93
86,125,785951.08
86,126,788944.11
86,127,791422.32
86,128,791628.49
86,129,791484.05
86,130,789409.75
86,131,789656.79
86,132,788042.45
86,133,789971.63
86,134,797498.79
86,135,787604.47
86,136,789061.03
86,137,792384.32
86,138,795059.82
86,139,790934.39
86,140,783584.91
86,141,789817.50
86,142,787647.17
86,143,793858.65
86,144,793101.85
86,145,792931.55
86,146,787922.00
86,147,790768.59
86,148,787286.14
86,149,792700.98
87,0,788064.90
87,1,786923.78
87,2,791466.06
87,3,791984.67
87,4,790667.60
87,5,786703.92
87,6,787603.17
87,7,793014.69
87,8,793217.85
87,9,796107.50
87,10,786261.38
87,11,787210.37
87,12,788290.16
87,13,794499.78
87,14,791091.20
87,15,785819.89
87,16,790232.10
87,17,791309.69
87,18,797041.09
87,19,791022.52
87,20,793208.11
87,21,788558.44
87,22,790886.72
87,23,791830.18
87,24,787349.26
87,25,786132.76
87,26,790325.61
87,27,788301.30
87,28,795901.09
87,29,796114.37
87,30,787173.40
87,31,785934.23
87,32,789562.85
87,33,787479.55
87,34,792968.16
87,35,785590.82
87,36,789844.59
87,37,790586.96
87,38,785612.45
87,39,796264.73
87,40,787236.81
87,41,788656.85
87,42,793514.38
87,43,789109.40
87,44,794282.14
87,45,786442.27
87,46,788269.36
87,47,788405.51
87,48,796599.62
87,49,790296.28
87,50,787506.80
87,51,788049.02
87,52,788639.86
87,53,790927.70
87,54,792844.80
87,55,782712.85
87,56,789284.17
87,57,785414.05
87,58,793909.46
87,59,793409.85
87,60,792844.33
87,61,793118.32
87,62,787732.13
87,63,788658.68
87,64,792636.79
87,65,784165.36
87,66,787220.71
87,67,786554.02
87,68,784658.70
87,69,789719.22
87,70,785613.10
87,71,789465.56
87,72,794647.66
87,73,788515.06
87,74,793614.41
87,75,784351.05
87,76,786783.66
87,77,793322.05
87,78,794578.57
87,79,796150.73
87,80,788153.01
87,81,791791.92
87,82,787957.14
87,83,785422.63
87,84,789584.88
87,85,788773.77
87,86,789679.14
87,87,789367.08
87,88,790893.95
87,89,793787.59
87,90,779614.38
87,91,789020.04
87,92,790784.99
87,93,789377.41
87,94,792721.88
87,95,790664.79
87,96,791041.52
87,97,791671.67
87,98,794227.61
87,99,792864.47
87,100,789150.18
87,101,792446.38
87,102,789787.48
87,103,792627.33
87,104,798150.01
87,105,786526.92
87,106,786348.53
87,107,790276.78
87,108,790271.33
87,109,792456.75
87,110,791040.06
87,111,793016.95
87,112,789484.42
87,113,793012.63
87,114,798686.64
87,115,788111.21
87,116,789870.52
87,117,790388.91
87,118,789632.25
87,119,790627.02
87,120,787634.64
87,121,786249.72
87,122,794260.04
87,123,793582.80
87,124,795144.75
87,125,789933.10
87,126,788087.74
87,127,791726.29
87,128,788758.08
87,129,794169.44
87,130,785232.22
87,131,787761.13
87,132,787596.94
87,133,788950.28
87,134,793645.24
87,135,786285.30
87,136,787267.13
87,137,788128.09
87,138,792186.24
87,139,795066.38
87,140,787794.16
87,141,789802.93
87,142,792544.08
87,143,789060.48
87,144,789137.98
87,145,790147.87
87,146,786953.60
87,147,789554.35
87,148,792549.82
87,149,788577.54
88,0,784392.17
88,1,784373.23
88,2,790117.67
88,3,788327.26
88,4,799012.29
88,5,785019.98
88,6,788974.54
88,7,791876.77
88,8,790756.25
88,9,794908.29
88,10,785493.69
88,11,793036.19
88,12,789086.86
88,13,790122.78
88,14,792908.24
88,15,788521.61
88,16,792464.08
88,17,790903.42
88,18,794827.91
88,19,791747.02
88,20,788635.31
88,21,788461.01
88,22,789378.32
88,23,790923.04
88,24,798039.59
88,25,789332.99
88,26,793057.18
88,27,789895.50
88,28,790666.12
88,29,794106.19
88,30,787953.94
88,31,790051.53
88,32,787796.27
88,33,788594.56
88,34,794261.49
88,35,786984.60
88,36,790551.73
88,37,787121.80
88,38,790069.40
88,39,790694.21
88,40,787849.41
88,41,788537.48
88,42,791719.81
88,43,794717.78
88,44,790951.75
88,45,788351.47
88,46,790315.57
88,47,786619.06
88,48,788825.70
88,49,796572.48
88,50,785048.98
88,51,787407.58
88,52,790394.98
88,53,793538.61
88,54,796424.44
88,55,786042.89
88,56,788946.53
88,57,790562.01
88,58,791367.58
88,59,791200.84
88,60,787238.67
88,61,790968.61
88,62,786047.11
88,63,792627.31
88,64,791401.26
88,65,788658.80
88,66,790588.99
88,67,788855.53
88,68,792595.09
88,69,789132.50
88,70,786001.00
88,71,788637.29
88,72,789111.46
88,73,794657.66
88,74,795378.70
88,75,787662.50
88,76,790019.20
88,77,790589.66
88,78,792849.31
88,79,800009.99
88,80,789081.62
88,81,790572.74
88,82,791485.57
88,83,792048.24
88,84,795904.40
88,85,786920.99
88,86,788190.91
88,87,790736.41
88,88,793275.09
88,89,790845.54
88,90,779614.38
88,91,788981.18
88,92,791770.06
88,93,796888.33
88,94,793491.53
88,95,787094.30
88,96,789697.56
88,97,787994.62
88,98,790297.51
88,99,796013.83
88,100,790394.41
88,101,789340.59
88,102,789772.80
88,103,794950.12
88,104,794091.28
88,105,789971.78
88,106,790712.20
88,107,791546.98
88,108,790735.39
88,109,793083.85
88,110,786638.91
88,111,789932.81
88,112,788903.57
88,113,789741.83
88,114,791765.41
88,115,790750.49
88,116,790945.70
88,117,793986.23
88,118,790026.32
88,119,792498.96
88,120,789082.03
88,121,789726.00
88,122,790490.92
88,123,790823.03
88,124,793155.85
88,125,793960.63
88,126,793289.66
88,127,796319.50
88,128,787969.16
88,129,794953.12
88,130,785152.71
88,131,788481.02
88,132,788092.70
88,133,793824.41
88,134,791288.51
88,135,786870.95
88,136,790421.21
88,137,788393.84
88,138,787409.63
88,139,791693.94
88,140,787125.14
88,141,792749.43
88,142,789831.32
88,143,794578.52
88,144,796402.36
88,145,788017.67
88,146,791305.01
88,147,789293.50
88,148,794230.93
88,149,792846.43
89,0,785473.17
89,1,790604.12
89,2,792610.20
89,3,792819.42
89,4,790775.96
89,5,789583.71
89,6,789162.64
89,7,793405.43
89,8,789505.95
89,9,791069.39
89,10,785726.86
89,11,789021.03
89,12,788595.74
89,13,795011.89
89,14,792989.27
89,15,784937.35
89,16,787341.56
89,17,793756.95
89,18,791873.29
89,19,793474.86
89,20,786103.03
89,21,786515.61
89,22,794181.13
89,23,796204.46
89,24,792211.02
89,25,787325.34
89,26,790957.26
89,27,794237.30
89,28,791116.29
89,29,790252.63
89,30,791441.91
89,31,792123.53
89,32,791404.54
89,33,788227.07
89,34,792714.61
89,35,786560.38
89,36,783933.54
89,37,790358.11
89,38,793682.89
89,39,793776.80
89,40,787195.13
89,41,789789.83
89,42,783621.86
89,43,794247.17
89,44,794172.54
89,45,788049.49
89,46,789360.09
89,47,787641.39
89,48,790642.85
89,49,795742.17
89,50,788358.13
89,51,787262.66
89,52,792546.14
89,53,790230.78
89,54,788756.68
89,55,789892.54
89,56,790186.46
89,57,792372.48
89,58,790754.50
89,59,790968.56
89,60,789849.77
89,61,787855.63
89,62,788627.35
89,63,789185.39
89,64,793705.74
89,65,788048.60
89,66,791331.62
89,67,791838.22
89,68,789280.67
89,69,790493.87
89,70,788810.99
89,71,790230.89
89,72,789153.53
89,73,791071.55
89,74,795988.98
89,75,789103.33
89,76,790876.32
89,77,789850.28
89,78,790541.56
89,79,795894.64
89,80,787885.24
89,81,786315.14
89,82,789021.96
89,83,789360.70
89,84,795583.36
89,85,789513.37
89,86,787757.52
89,87,792261.65
89,88,793276.54
89,89,796316.87
89,90,779614.38
89,91,785351.30
89,92,789236.75
89,93,791571.38
89,94,795839.62
89,95,787576.64
89,96,788203.91
89,97,791830.65
89,98,794881.08
89,99,796343.89
89,100,787319.71
89,101,786738.09
89,102,792221.14
89,103,788204.14
89,104,792930.26
89,105,788150.70
89,106,790878.29
89,107,789825.84
89,108,795974.46
89,109,794588.17
89,110,783077.01
89,111,792710.60
89,112,787590.84
89,113,788686.03
89,114,793948.82
89,115,788753.95
89,116,787892.67
89,117,794496.22
89,118,793894.20
89,119,788138.81
89,120,788034.45
89,121,791396.73
89,122,792198.97
89,123,791800.18
89,124,793148.21
89,125,787099.16
89,126,793152.10
89,127,792432.37
89,128,789845.23
89,129,789731.03
89,130,787625.96
89,131,785512.30
89,132,787155.51
89,133,789296.49
89,134,790083.07
89,135,787869.75
89,136,788740.75
89,137,789344.43
89,138,788938.62
89,139,794044.72
89,140,787179.49
89,141,788260.93
89,142,788142.25
89,143,789382.95
89,144,791248.37
89,145,793464.25
89,146,792307.95
89,147,793181.75
89,148,790043.89
89,149,791965.88
90,0,788849.66
90,1,788510.96
90,2,790221.00
90,3,789517.92
90,4,789970.59
90,5,784417.40
90,6,789364.84
90,7,793428.98
90,8,789991.13
90,9,790268.32
90,10,784458.96
90,11,785393.46
90,12,786698.19
90,13,788954.86
90,14,793630.36
90,15,790214.68
90,16,785778.33
90,17,788597.88
90,18,790995.90
90,19,798503.11
90,20,784296.54
90,21,788231.77
90,22,790505.05
90,23,791338.85
90,24,791449.39
90,25,787365.52
90,26,785318.26
90,27,785609.52
90,28,794006.83
90,29,794284.55
90,30,785152.02
90,31,787172.07
90,32,790674.79
90,33,792888.33
90,34,789250.98
90,35,785445.47
90,36,789297.78
90,37,792439.53
90,38,787060.02
90,39,789691.07
90,40,784207.27
90,41,783683.33
90,42,790026.14
90,43,794426.81
90,44,793581.16
90,45,787229.81
90,46,787692.05
90,47,788756.83
90,48,793823.86
90,49,793394.62
90,50,786609.84
90,51,788950.64
90,52,787199.01
90,53,789938.06
90,54,792421.83
90,55,786968.91
90,56,791873.34
90,57,785432.64
90,58,790180.34
90,59,793600.23
90,60,784416.50
90,61,787085.77
90,62,788191.08
90,63,792178.42
90,64,794736.00
90,65,785415.86
90,66,786214.08
90,67,786437.22
90,68,793313.17
90,69,792665.20
90,70,788170.21
90,71,792796.45
90,72,791801.35
90,73,790123.66
90,74,795266.33
90,75,786746.06
90,76,792374.50
90,77,788987.32
90,78,790948.30
90,79,793597.73
90,80,788300.37
90,81,787825.08
90,82,792446.58
90,83,788485.37
90,84,790975.60
90,85,789322.22
90,86,789017.38
90,87,789586.19
90,88,792266.30
90,89,792665.34
90,90,779614.38
90,91,791605.55
90,92,791529.21
90,93,791998.60
90,94,796429.64
90,95,786906.61
90,96,790130.77
90,97,788324.62
90,98,791934.24
90,99,794685.87
90,100,790283.81
90,101,791614.03
90,102,795199.41
90,103,786718.64
90,104,793950.45
90,105,788888.61
90,106,789479.14
90,107,795561.04
90,108,792708.26
90,109,797165.48
90,110,786219.91
90,111,786693.46
90,112,793421.81
90,113,789116.08
90,114,791643.10
90,115,791515.53
90,116,785811.74
90,117,789015.20
90,118,789362.82
90,119,791008.49
90,120,787798.55
90,121,786457.04
90,122,789755.08
90,123,788811.47
90,124,789356.02
90,125,787103.17
90,126,787965.56
90,127,792600.33
90,128,791415.01
90,129,792883.64
90,130,786869.74
90,131,784960.79
90,132,790747.72
90,133,789877.60
90,134,799063.47
90,135,786346.53
90,136,783945.63
90,137,788152.22
90,138,788182.93
90,139,796179.87
90,140,787042.03
90,141,788478.99
90,142,791236.10
90,143,791878.93
90,144,797251.95
90,145,787297.92
90,146,788195.32
90,147,793467.62
90,148,790430.67
90,149,794664.37
91,0,783224.93
91,1,790980.98
91,2,790329.14
91,3,789921.43
91,4,798711.26
91,5,787352.15
91,6,789845.41
91,7,793672.02
91,8,790358.75
91,9,789785.98
91,10,787191.77
91,11,786042.79
91,12,791613.71
91,13,792500.07
91,14,796679.72
91,15,783286.60
91,16,788980.14
91,17,791838.66
91,18,791427.62
91,19,795333.44
91,20,786211.17
91,21,787828.69
91,22,794703.19
91,23,787793.19
91,24,797943.14
91,25,789615.13
91,26,787537.97
91,27,791833.67
91,28,791516.35
91,29,789627.62
91,30,789036.49
91,31,787185.34
91,32,790772.32
91,33,788687.65
91,34,794704.23
91,35,790075.28
91,36,785856.68
91,37,790616.03
91,38,792773.32
91,39,795834.37
91,40,789679.43
91,41,789504.82
91,42,792014.49
91,43,795086.09
91,44,790853.18
91,45,789106.78
91,46,790528.38
91,47,795596.32
91,48,789014.56
91,49,792887.92
91,50,784975.99
91,51,790636.03
91,52,793070.12
91,53,789385.53
91,54,790290.65
91,55,787640.82
91,56,791840.23
91,57,793666.95
91,58,794557.10
91,59,793423.89
91,60,788247.52
91,61,789121.54
91,62,787186.74
91,63,797039.11
91,64,792180.26
91,65,788846.71
91,66,786254.59
91,67,787649.93
91,68,789323.21
91,69,794546.87
91,70,785639.96
91,71,792629.54
91,72,790227.87
91,73,788622.26
91,74,792546.37
91,75,789708.74
91,76,786851.19
91,77,790201.92
91,78,786283.44
91,79,797573.06
91,80,790835.60
91,81,792661.79
91,82,793386.47
91,83,789487.60
91,84,791766.02
91,85,786439.41
91,86,788807.07
91,87,790898.85
91,88,790490.93
91,89,796644.49
91,90,779614.38
91,91,787337.98
91,92,792526.66
91,93,791400.28
91,94,792593.98
91,95,788396.28
91,96,790686.98
91,97,790232.40
91,98,789356.25
91,99,791938.91
91,100,788504.71
91,101,792979.37
91,102,790032.36
91,103,793015.83
91,104,796065.55
91,105,788356.47
91,106,789143.14
91,107,792950.89
91,108,793232.41
91,109,794016.06
91,110,786176.70
91,111,788887.73
91,112,789634.93
91,113,788699.76
91,114,795005.37
91,115,786433.41
91,116,793897.48
91,117,785919.66
91,118,794126.06
91,119,791975.62
91,120,786010.35
91,121,789421.21
91,122,789099.28
91,123,788625.46
91,124,793865.56
91,125,789568.98
91,126,792576.32
91,127,792066.71
91,128,792577.68
91,129,791709.81
91,130,784055.24
91,131,790513.73
91,132,784253.17
91,133,791476.19
91,134,795208.43
91,135,784616.85
91,136,782599.96
91,137,792648.92
91,138,792812.90
91,139,789575.63
91,140,786839.11
91,141,792508.88
91,142,787803.17
91,143,791038.94
91,144,788347.00
91,145,787728.22
91,146,786364.58
91,147,789294.28
91,148,791062.67
91,149,791259.75
92,0,788393.47
92,1,791185.80
92,2,790156.36
92,3,795489.47
92,4,793135.29
92,5,788169.08
92,6,790515.84
92,7,791061.18
92,8,788232.97
92,9,791640.00
92,10,787439.40
92,11,789300.00
92,12,788388.78
92,13,795948.96
92,14,798702.89
92,15,788664.57
92,16,789331.03
92,17,792384.60
92,18,787583.24
92,19,793320.27
92,20,784135.38
92,21,787977.23
92,22,792316.21
92,23,791655.74
92,24,793090.40
92,25,788940.69
92,26,790777.09
92,27,793129.66
92,28,791678.49
92,29,794148.80
92,30,784932.18
92,31,785263.40
92,32,789975.37
92,33,787637.75
92,34,791495.64
92,35,785433.99
92,36,791390.60
92,37,792564.76
92,38,791714.16
92,39,792293.58
92,40,791327.44
92,41,787220.80
92,42,789231.59
92,43,790023.55
92,44,788931.48
92,45,787215.66
92,46,786209.13
92,47,790107.89
92,48,792459.42
92,49,789813.76
92,50,787830.90
92,51,789498.64
92,52,787795.26
92,53,793619.52
92,54,793456.66
92,55,791488.91
92,56,786145.45
92,57,783506.97
92,58,790476.05
92,59,792221.60
92,60,789398.20
92,61,790682.15
92,62,788474.42
92,63,796050.76
92,64,793692.88
92,65,785532.71
92,66,784488.21
92,67,788931.18
92,68,790788.45
92,69,792755.84
92,70,783460.08
92,71,790278.86
92,72,790159.11
92,73,786517.92
92,74,793278.03
92,75,787534.52
92,76,790932.49
92,77,791927.91
92,78,791908.21
92,79,795437.62
92,80,787725.05
92,81,790372.66
92,82,786783.76
92,83,796059.83
92,84,793607.09
92,85,788521.71
92,86,785758.79
92,87,793474.94
92,88,794975.58
92,89,790872.87
92,90,779614.38
92,91,790567.12
92,92,791076.57
92,93,793004.77
92,94,793760.76
92,95,788535.73
92,96,791084.70
92,97,789164.99
92,98,791999.80
92,99,794996.26
92,100,789775.81
