1,526373.98
2,22505.76
3,22505.76
4,22225.34
5,21636.34
6,21636.34
7,13847.29
8,13847.29
9,13847.29
10,13847.29
11,13847.29
12,13847.29
13,13847.29
14,13847.29
15,13847.29
16,13847.29
17,13847.29
18,13847.29
19,13847.29
20,13847.29
21,13847.29
22,13847.29
23,13847.29
24,13847.29
25,13847.29
26,13847.29
27,13847.29
28,13847.29
29,13847.29
30,13847.29
31,13847.29
32,13847.29
33,13847.29
34,13847.29
35,13847.29
36,13847.29
37,13847.29
38,13847.29
39,13847.29
40,13847.29
41,13847.29
42,13847.29
43,13847.29
44,13847.29
45,13847.29
46,13847.29
47,13847.29
48,13847.29
49,13847.29
50,13847.29
51,13847.29
52,13847.29
53,13847.29
54,13847.29
55,13847.29
56,13847.29
57,13847.29
58,13847.29
59,13847.29
60,13847.29
61,13847.29
62,13847.29
63,13847.29
64,13847.29
65,13847.29
66,13847.29
67,13847.29
68,13847.29
69,13847.29
70,13847.29
71,13847.29
72,13847.29
73,13847.29
74,13847.29
75,13847.29
76,13847.29
77,13847.29
78,13847.29
79,13847.29
80,13847.29
81,13847.29
82,13847.29
83,13847.29
84,13847.29
85,13847.29
86,13847.29
87,13847.29
88,13847.29
89,13847.29
90,13847.29
91,13847.29
92,13847.29
93,13847.29
94,13847.29
95,13847.29
96,13847.29
97,13847.29
98,13847.29
99,13847.29
100,13847.29
101,13847.29
102,13847.29
103,13847.29
104,13847.29
105,13847.29
106,13847.29
107,13847.29
108,13847.29
109,13847.29
110,13847.29
111,13847.29
112,13847.29
113,13847.29
114,13847.29
115,13847.29
116,13847.29
117,13847.29
118,13847.29
119,13847.29
120,13847.29
121,13847.29
122,13847.29
123,13847.29
124,13847.29
125,13847.29
126,13847.29
127,13847.29
128,13847.29
129,13847.29
130,13847.29
131,13847.29
132,13847.29
133,13847.29
134,13847.29
135,13847.29
136,13847.29
137,13847.29
138,13847.29
139,13847.29
140,13847.29
141,13847.29
142,13847.29
143,13847.29
144,13847.29
145,13847.29
146,13847.29
147,13847.29
148,13847.29
149,13847.29
150,13847.29
151,13847.29
152,13847.29
153,13847.29
154,13847.29
155,13847.29
156,13847.29
157,13847.29
158,13847.29
159,13847.29
160,13847.29
161,13847.29
162,13847.29
163,13847.29
164,13847.29
165,13847.29
166,13847.29
167,13847.29
168,13847.29
169,13847.29
170,13847.29
171,13847.29
172,13847.29
173,13847.29
174,13847.29
175,13847.29
176,13847.29
177,13847.29
178,13847.29
179,13847.29
180,13847.29
181,13847.29
182,13847.29
183,13847.29
184,13847.29
185,13847.29
186,13847.29
187,13847.29
188,13847.29
189,13847.29
190,13847.29
191,13847.29
192,13847.29
193,13847.29
194,13847.29
195,13847.29
196,13847.29
197,13847.29
198,13847.29
199,13847.29
200,13847.29
201,13847.29
202,13847.29
203,13847.29
204,13847.29
205,13847.29
206,13847.29
207,13847.29
208,13847.29
209,13847.29
210,13847.29
211,13847.29
212,13847.29
213,13847.29
214,13847.29
215,13847.29
216,13847.29
217,13847.29
218,13847.29
219,13847.29
220,13847.29
221,13847.29
222,13847.29
223,13847.29
224,13847.29
225,13847.29
226,13847.29
227,13847.29
228,13847.29
229,13847.29
230,13847.29
231,13847.29
232,13847.29
233,13847.29
234,13847.29
235,13847.29
236,13847.29
237,13847.29
238,13847.29
239,13847.29
240,13847.29
241,13847.29
242,13847.29
243,13847.29
244,13847.29
245,13847.29
246,13847.29
247,13847.29
248,13847.29
249,13847.29
250,13847.29
251,13847.29
252,13847.29
253,13847.29
254,13847.29
255,13847.29
256,13847.29
257,13847.29
258,13847.29
259,13847.29
260,13847.29
261,13847.29
262,13847.29
263,13847.29
264,13847.29
265,13847.29
266,13847.29
267,13847.29
268,13847.29
269,13847.29
270,13847.29
271,13847.29
272,13847.29
273,13847.29
274,13847.29
275,13847.29
276,13847.29
277,13847.29
278,13847.29
279,13847.29
280,13847.29
281,13847.29
282,13847.29
283,13847.29
284,13847.29
285,13847.29
286,13847.29
287,13847.29
288,13847.29
289,13847.29
290,13847.29
291,13847.29
292,13847.29
293,13847.29
294,13847.29
295,13847.29
296,13847.29
297,13847.29
298,13847.29
299,13847.29
300,13847.29
